"time","t_step","y","lb_50","ub_50","lb_95","ub_95","prop","location","pathogen"
2023-10-03,421,0.0127594553816786,0.00883154737333613,0.0167765856676686,0.00158913142811423,0.0244376658054891,0.98875,"NZ","SARSCOV2"
2023-10-04,422,0.0119945205103591,0.00811784218750056,0.0158320281014679,0.000917445219168622,0.0236461866170874,0.983,"NZ","SARSCOV2"
2023-10-05,423,0.0110087980578115,0.00715089330062102,0.0149799595890499,-0.000446467837975217,0.022833075519536,0.971125,"NZ","SARSCOV2"
2023-10-06,424,0.00994624443460035,0.00606045242692677,0.0139457663435434,-0.00154971593677817,0.0217500133068468,0.955125,"NZ","SARSCOV2"
2023-10-07,425,0.00884402736833745,0.00493315458523025,0.0127494226769275,-0.0025228878186582,0.0203032457039843,0.93925,"NZ","SARSCOV2"
2023-10-08,426,0.0075415674168744,0.00391320158579656,0.0113614088644703,-0.00339360792078286,0.0185557552561446,0.91575,"NZ","SARSCOV2"
2023-10-09,427,0.00625547981889873,0.00265337507756214,0.00995231639256355,-0.0047355662186665,0.0171740481816308,0.869,"NZ","SARSCOV2"
2023-10-10,428,0.00505632387128285,0.00118583167979824,0.00876197417687563,-0.00625828962555291,0.0161228780191807,0.808375,"NZ","SARSCOV2"
2023-10-11,429,0.00393281902198739,-4.75865406660558e-05,0.00771568013970581,-0.00772721730036877,0.0153338689288025,0.74675,"NZ","SARSCOV2"
2023-10-12,430,0.00287188516912118,-0.000986441386706116,0.00669823367880262,-0.0085875200466877,0.0140703180037073,0.6915,"NZ","SARSCOV2"
2023-10-13,431,0.00199829023888709,-0.00181988720847748,0.00574607757463474,-0.00901620817036573,0.0129493686366406,0.6365,"NZ","SARSCOV2"
2023-10-14,432,0.0012602175384806,-0.00251451133676694,0.00496692443375335,-0.0099389809246017,0.0122033231081001,0.59275,"NZ","SARSCOV2"
2023-10-15,433,0.000745111840991131,-0.00322845997740562,0.00447584413173663,-0.0109693246064216,0.0121376214118923,0.55,"NZ","SARSCOV2"
2023-10-16,434,0.000310488301370038,-0.00379395794699322,0.00410188644576748,-0.0117401143381766,0.0119480170746649,0.51675,"NZ","SARSCOV2"
2023-10-17,435,-6.83518877970801e-05,-0.00404710095819028,0.00371221252757625,-0.0119370792607986,0.0111536457878021,0.496125,"NZ","SARSCOV2"
2023-10-18,436,-0.00022549582934106,-0.00404569599614446,0.00353093919835923,-0.0116157017809459,0.010476722262049,0.486625,"NZ","SARSCOV2"
2023-10-19,437,-0.000234192989897464,-0.00403792574924922,0.00359689879773328,-0.0116072860249056,0.0102208695750559,0.482875,"NZ","SARSCOV2"
